Step Number,Vehicle ID,Vehicle Type,X Coordinate,Y Coordinate,Speed
46,45,DEFAULT_VEHTYPE,784.695,1124.162,2.043
46,46,DEFAULT_VEHTYPE,926.488,796.594,0.000
46,5,DEFAULT_VEHTYPE,282.639,363.367,18.465
46,6,DEFAULT_VEHTYPE,1653.263,476.341,4.288
46,7,DEFAULT_VEHTYPE,1238.206,1036.864,5.200
46,8,DEFAULT_VEHTYPE,516.647,380.033,3.972
46,9,DEFAULT_VEHTYPE,915.376,823.956,1.497
47,0,DEFAULT_VEHTYPE,1355.482,1114.790,18.065
47,1,DEFAULT_VEHTYPE,928.082,839.529,0.018
47,10,DEFAULT_VEHTYPE,907.563,824.827,1.115
47,11,DEFAULT_VEHTYPE,942.593,1242.546,5.795
47,12,DEFAULT_VEHTYPE,1306.488,1127.999,8.999
47,14,DEFAULT_VEHTYPE,935.280,823.560,6.953
47,15,DEFAULT_VEHTYPE,665.355,674.238,12.501
47,17,DEFAULT_VEHTYPE,2063.443,457.755,7.015
47,18,DEFAULT_VEHTYPE,941.403,437.313,1.143
47,19,DEFAULT_VEHTYPE,639.782,1134.286,9.029
47,2,DEFAULT_VEHTYPE,898.988,825.586,0.000
47,20,DEFAULT_VEHTYPE,1272.382,1031.706,11.670
47,21,DEFAULT_VEHTYPE,934.643,581.688,22.118
47,22,DEFAULT_VEHTYPE,1497.024,736.806,13.200
47,23,DEFAULT_VEHTYPE,891.522,826.248,0.000
47,25,DEFAULT_VEHTYPE,2382.192,444.121,19.423
47,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
47,27,DEFAULT_VEHTYPE,1351.077,1020.275,11.752
47,28,DEFAULT_VEHTYPE,1169.504,614.486,11.672
47,3,DEFAULT_VEHTYPE,884.041,826.910,0.034
47,31,DEFAULT_VEHTYPE,1732.075,572.845,11.949
47,32,DEFAULT_VEHTYPE,1393.657,680.134,14.969
47,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
47,34,DEFAULT_VEHTYPE,1585.254,882.011,4.944
47,35,DEFAULT_VEHTYPE,518.131,388.633,3.940
47,36,DEFAULT_VEHTYPE,624.133,1135.024,0.008
47,37,DEFAULT_VEHTYPE,1341.399,989.167,9.478
47,38,DEFAULT_VEHTYPE,1233.883,1030.569,0.649
47,39,DEFAULT_VEHTYPE,619.258,1245.527,15.810
47,4,DEFAULT_VEHTYPE,1268.641,1162.822,7.800
47,40,DEFAULT_VEHTYPE,2017.566,517.351,12.277
47,41,DEFAULT_VEHTYPE,1928.722,759.745,11.274
47,43,DEFAULT_VEHTYPE,1628.572,476.345,7.039
47,45,DEFAULT_VEHTYPE,789.182,1123.950,4.492
47,46,DEFAULT_VEHTYPE,926.424,794.964,1.631
47,47,DEFAULT_VEHTYPE,1677.990,761.530,0.000
47,5,DEFAULT_VEHTYPE,300.883,363.106,18.465
47,6,DEFAULT_VEHTYPE,1646.414,476.349,6.850
47,7,DEFAULT_VEHTYPE,1231.519,1032.853,7.800
47,8,DEFAULT_VEHTYPE,522.159,380.388,5.522
47,9,DEFAULT_VEHTYPE,919.145,823.533,3.804
48,0,DEFAULT_VEHTYPE,1372.925,1110.087,18.065
48,1,DEFAULT_VEHTYPE,928.081,839.524,0.006
48,10,DEFAULT_VEHTYPE,910.551,824.496,3.014
48,11,DEFAULT_VEHTYPE,942.557,1241.251,1.295
48,12,DEFAULT_VEHTYPE,1318.051,1128.195,11.116
48,14,DEFAULT_VEHTYPE,944.246,822.810,8.997
48,15,DEFAULT_VEHTYPE,656.261,665.831,12.384
48,17,DEFAULT_VEHTYPE,2054.172,458.296,9.287
48,18,DEFAULT_VEHTYPE,940.962,437.281,0.442
48,19,DEFAULT_VEHTYPE,634.153,1134.555,5.636
48,2,DEFAULT_VEHTYPE,899.818,825.513,0.835
48,20,DEFAULT_VEHTYPE,1282.428,1033.610,11.326
48,21,DEFAULT_VEHTYPE,935.978,604.174,22.525
48,22,DEFAULT_VEHTYPE,1490.109,744.256,10.165
48,23,DEFAULT_VEHTYPE,891.522,826.248,0.000
48,25,DEFAULT_VEHTYPE,2363.536,444.756,18.667
48,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
48,27,DEFAULT_VEHTYPE,1342.890,1013.562,10.719
48,28,DEFAULT_VEHTYPE,1177.881,605.305,12.429
48,3,DEFAULT_VEHTYPE,884.054,826.909,0.014
48,31,DEFAULT_VEHTYPE,1719.919,573.503,12.174
48,32,DEFAULT_VEHTYPE,1382.732,670.459,14.604
48,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
48,34,DEFAULT_VEHTYPE,1583.096,875.244,7.361
48,35,DEFAULT_VEHTYPE,518.020,387.759,0.881
48,36,DEFAULT_VEHTYPE,624.131,1135.024,0.002
48,37,DEFAULT_VEHTYPE,1348.712,980.733,11.161
48,38,DEFAULT_VEHTYPE,1233.946,1030.609,0.075
48,39,DEFAULT_VEHTYPE,616.398,1227.580,18.170
48,4,DEFAULT_VEHTYPE,1258.606,1165.580,10.400
48,40,DEFAULT_VEHTYPE,2030.959,516.992,13.397
48,41,DEFAULT_VEHTYPE,1915.050,760.403,13.689
48,43,DEFAULT_VEHTYPE,1618.989,476.342,9.584
48,45,DEFAULT_VEHTYPE,794.978,1123.535,5.815
48,46,DEFAULT_VEHTYPE,926.286,791.497,3.469
48,47,DEFAULT_VEHTYPE,1677.899,759.638,1.892
48,5,DEFAULT_VEHTYPE,319.308,364.256,18.465
48,6,DEFAULT_VEHTYPE,1638.321,476.347,8.094
48,7,DEFAULT_VEHTYPE,1223.197,1026.659,10.400
48,8,DEFAULT_VEHTYPE,530.125,381.304,8.117
48,9,DEFAULT_VEHTYPE,920.398,823.393,1.264
49,0,DEFAULT_VEHTYPE,1390.368,1105.385,18.065
49,1,DEFAULT_VEHTYPE,928.081,839.522,0.002
49,10,DEFAULT_VEHTYPE,911.953,824.339,1.415
49,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
49,12,DEFAULT_VEHTYPE,1331.130,1124.669,13.546
49,14,DEFAULT_VEHTYPE,954.689,821.892,10.482
49,15,DEFAULT_VEHTYPE,647.252,657.503,12.268
49,17,DEFAULT_VEHTYPE,2042.541,458.918,11.647
49,18,DEFAULT_VEHTYPE,940.813,437.270,0.149
49,19,DEFAULT_VEHTYPE,631.916,1134.662,2.240
49,2,DEFAULT_VEHTYPE,903.022,825.229,3.219
49,20,DEFAULT_VEHTYPE,1287.402,1040.877,8.824
49,21,DEFAULT_VEHTYPE,937.264,625.855,21.720
49,22,DEFAULT_VEHTYPE,1486.255,748.407,5.665
49,23,DEFAULT_VEHTYPE,892.030,826.203,0.510
49,25,DEFAULT_VEHTYPE,2344.338,445.375,19.209
49,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
49,27,DEFAULT_VEHTYPE,1337.253,1008.941,7.379
49,28,DEFAULT_VEHTYPE,1186.178,596.213,12.310
49,3,DEFAULT_VEHTYPE,884.056,826.909,0.002
49,31,DEFAULT_VEHTYPE,1707.832,574.157,12.104
49,32,DEFAULT_VEHTYPE,1371.039,660.106,15.619
49,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
49,34,DEFAULT_VEHTYPE,1582.395,866.595,8.678
49,35,DEFAULT_VEHTYPE,517.950,387.205,0.559
49,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
49,37,DEFAULT_VEHTYPE,1357.169,970.984,12.906
49,38,DEFAULT_VEHTYPE,1234.691,1031.866,1.483
49,39,DEFAULT_VEHTYPE,613.148,1208.339,19.515
49,4,DEFAULT_VEHTYPE,1246.097,1169.125,13.000
49,40,DEFAULT_VEHTYPE,2044.054,516.641,13.098
49,41,DEFAULT_VEHTYPE,1899.432,761.154,15.637
49,43,DEFAULT_VEHTYPE,1607.092,476.339,11.898
49,45,DEFAULT_VEHTYPE,801.829,1121.136,7.302
49,46,DEFAULT_VEHTYPE,926.061,785.806,5.696
49,47,DEFAULT_VEHTYPE,1677.705,755.615,4.025
49,49,DEFAULT_VEHTYPE,1660.415,489.548,0.000
49,5,DEFAULT_VEHTYPE,337.715,365.729,18.465
49,6,DEFAULT_VEHTYPE,1628.033,476.344,10.289
49,7,DEFAULT_VEHTYPE,1214.000,1018.483,12.307
49,8,DEFAULT_VEHTYPE,539.659,382.336,9.588
49,9,DEFAULT_VEHTYPE,923.521,823.142,3.139
50,0,DEFAULT_VEHTYPE,1407.810,1100.682,18.065
50,1,DEFAULT_VEHTYPE,928.081,839.521,0.001
50,10,DEFAULT_VEHTYPE,915.120,823.984,3.195
50,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
50,12,DEFAULT_VEHTYPE,1346.103,1120.632,15.507
50,14,DEFAULT_VEHTYPE,960.647,821.345,5.982
50,15,DEFAULT_VEHTYPE,639.688,650.510,10.301
50,17,DEFAULT_VEHTYPE,2028.949,459.646,13.612
50,18,DEFAULT_VEHTYPE,940.727,437.264,0.086
50,19,DEFAULT_VEHTYPE,631.746,1134.670,0.170
50,2,DEFAULT_VEHTYPE,903.951,825.147,0.933
50,20,DEFAULT_VEHTYPE,1287.801,1041.939,8.614
50,21,DEFAULT_VEHTYPE,938.594,648.266,22.450
50,22,DEFAULT_VEHTYPE,1480.180,752.616,7.545
50,23,DEFAULT_VEHTYPE,894.239,826.007,2.220
50,25,DEFAULT_VEHTYPE,2325.327,445.988,19.021
50,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
50,27,DEFAULT_VEHTYPE,1333.440,1005.116,5.439
50,28,DEFAULT_VEHTYPE,1192.881,588.866,9.946
50,3,DEFAULT_VEHTYPE,884.543,826.866,0.489
50,31,DEFAULT_VEHTYPE,1695.065,574.848,12.786
50,32,DEFAULT_VEHTYPE,1360.234,650.539,14.440
50,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
50,34,DEFAULT_VEHTYPE,1581.517,855.755,10.878
50,35,DEFAULT_VEHTYPE,517.931,387.057,0.149
50,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
50,37,DEFAULT_VEHTYPE,1367.287,959.314,15.447
50,38,DEFAULT_VEHTYPE,1233.028,1033.459,2.877
50,39,DEFAULT_VEHTYPE,609.555,1187.076,21.564
50,4,DEFAULT_VEHTYPE,1231.086,1173.378,15.600
50,40,DEFAULT_VEHTYPE,2057.387,516.284,13.338
50,41,DEFAULT_VEHTYPE,1884.091,761.892,15.359
50,43,DEFAULT_VEHTYPE,1592.936,476.336,14.158
50,45,DEFAULT_VEHTYPE,809.333,1114.789,9.880
50,46,DEFAULT_VEHTYPE,925.762,778.268,7.544
50,47,DEFAULT_VEHTYPE,1677.383,749.003,6.623
50,49,DEFAULT_VEHTYPE,1659.612,487.452,2.244
50,5,DEFAULT_VEHTYPE,356.121,367.202,18.465
50,50,DEFAULT_VEHTYPE,2155.370,949.814,0.000
50,6,DEFAULT_VEHTYPE,1615.701,476.341,12.333
50,7,DEFAULT_VEHTYPE,1204.799,1010.303,12.307
50,8,DEFAULT_VEHTYPE,551.724,383.507,12.122
50,9,DEFAULT_VEHTYPE,928.699,823.568,5.219
51,0,DEFAULT_VEHTYPE,1425.253,1095.979,18.065
51,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
51,10,DEFAULT_VEHTYPE,920.048,823.432,4.972
51,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
51,12,DEFAULT_VEHTYPE,1362.958,1116.088,17.457
51,14,DEFAULT_VEHTYPE,969.023,820.577,8.407
51,15,DEFAULT_VEHTYPE,635.588,646.424,5.801
51,17,DEFAULT_VEHTYPE,2013.568,460.469,15.403
51,18,DEFAULT_VEHTYPE,940.707,437.262,0.020
51,19,DEFAULT_VEHTYPE,631.633,1134.675,0.114
51,2,DEFAULT_VEHTYPE,906.718,824.901,2.781
51,20,DEFAULT_VEHTYPE,1284.406,1051.523,10.357
51,21,DEFAULT_VEHTYPE,939.893,670.144,21.916
51,22,DEFAULT_VEHTYPE,1473.319,750.546,7.500
51,23,DEFAULT_VEHTYPE,896.357,825.819,2.129
51,25,DEFAULT_VEHTYPE,2305.845,446.617,19.493
51,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
51,27,DEFAULT_VEHTYPE,1332.527,999.970,5.550
51,28,DEFAULT_VEHTYPE,1194.498,583.959,5.446
51,3,DEFAULT_VEHTYPE,886.404,826.701,1.870
51,31,DEFAULT_VEHTYPE,1685.623,575.359,9.456
51,32,DEFAULT_VEHTYPE,1349.423,640.974,14.434
51,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
51,34,DEFAULT_VEHTYPE,1580.481,842.967,12.832
51,35,DEFAULT_VEHTYPE,517.926,387.017,0.040
51,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
51,37,DEFAULT_VEHTYPE,1377.531,947.501,15.637
51,38,DEFAULT_VEHTYPE,1230.730,1032.352,2.634
51,39,DEFAULT_VEHTYPE,606.499,1168.984,18.348
51,4,DEFAULT_VEHTYPE,1213.574,1178.340,18.200
51,40,DEFAULT_VEHTYPE,2067.168,516.022,9.784
51,41,DEFAULT_VEHTYPE,1868.178,762.658,15.933
51,43,DEFAULT_VEHTYPE,1581.330,476.333,11.608
51,45,DEFAULT_VEHTYPE,816.918,1105.877,11.703
51,46,DEFAULT_VEHTYPE,925.406,769.262,9.013
51,47,DEFAULT_VEHTYPE,1676.934,739.795,9.223
51,49,DEFAULT_VEHTYPE,1657.986,483.252,4.505
51,5,DEFAULT_VEHTYPE,374.528,368.675,18.465
51,50,DEFAULT_VEHTYPE,2155.216,947.763,2.057
51,51,DEFAULT_VEHTYPE,1035.528,873.982,0.000
51,6,DEFAULT_VEHTYPE,1601.497,476.338,14.206
51,7,DEFAULT_VEHTYPE,1195.603,1002.128,12.307
51,8,DEFAULT_VEHTYPE,565.767,385.010,14.123
51,9,DEFAULT_VEHTYPE,935.326,823.556,6.653
52,0,DEFAULT_VEHTYPE,1442.696,1091.277,18.065
52,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
52,10,DEFAULT_VEHTYPE,925.996,823.155,5.976
52,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
52,12,DEFAULT_VEHTYPE,1381.518,1111.084,19.223
52,14,DEFAULT_VEHTYPE,979.586,819.613,10.604
52,15,DEFAULT_VEHTYPE,633.494,640.110,7.009
52,17,DEFAULT_VEHTYPE,1995.860,461.417,17.733
52,18,DEFAULT_VEHTYPE,940.703,437.262,0.004
52,19,DEFAULT_VEHTYPE,631.629,1134.676,0.004
52,2,DEFAULT_VEHTYPE,910.881,824.459,4.196
52,20,DEFAULT_VEHTYPE,1284.595,1063.449,11.939
52,21,DEFAULT_VEHTYPE,941.165,691.576,21.470
52,22,DEFAULT_VEHTYPE,1467.220,745.258,8.077
52,23,DEFAULT_VEHTYPE,898.876,825.596,2.530
52,25,DEFAULT_VEHTYPE,2286.402,447.246,19.453
52,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
52,27,DEFAULT_VEHTYPE,1336.165,995.203,6.026
52,28,DEFAULT_VEHTYPE,1191.062,579.702,5.584
52,3,DEFAULT_VEHTYPE,888.076,826.553,1.680
52,31,DEFAULT_VEHTYPE,1679.679,575.681,5.953
52,32,DEFAULT_VEHTYPE,1338.317,631.141,14.833
52,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
52,34,DEFAULT_VEHTYPE,1579.270,828.022,14.996
52,35,DEFAULT_VEHTYPE,517.926,387.015,0.003
52,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
52,37,DEFAULT_VEHTYPE,1387.690,935.784,15.509
52,38,DEFAULT_VEHTYPE,1226.433,1029.468,5.176
52,39,DEFAULT_VEHTYPE,604.192,1155.330,13.848
52,4,DEFAULT_VEHTYPE,1193.559,1184.010,20.800
52,40,DEFAULT_VEHTYPE,2072.451,515.880,5.284
52,41,DEFAULT_VEHTYPE,1852.143,763.429,16.054
52,43,DEFAULT_VEHTYPE,1573.850,476.331,7.480
52,45,DEFAULT_VEHTYPE,824.832,1096.523,12.249
52,46,DEFAULT_VEHTYPE,924.946,757.659,11.611
52,47,DEFAULT_VEHTYPE,1676.570,732.320,7.488
52,49,DEFAULT_VEHTYPE,1657.343,481.978,1.427
52,5,DEFAULT_VEHTYPE,392.934,370.148,18.465
52,50,DEFAULT_VEHTYPE,2154.901,943.548,4.227
52,51,DEFAULT_VEHTYPE,1033.985,875.547,2.247
52,52,DEFAULT_VEHTYPE,617.400,1233.511,0.000
52,6,DEFAULT_VEHTYPE,1590.835,476.335,10.663
52,7,DEFAULT_VEHTYPE,1186.404,993.953,12.307
52,8,DEFAULT_VEHTYPE,581.283,386.674,15.604
52,9,DEFAULT_VEHTYPE,941.339,823.059,6.034
53,0,DEFAULT_VEHTYPE,1460.139,1086.574,18.065
53,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
53,10,DEFAULT_VEHTYPE,932.008,823.760,6.063
53,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
53,12,DEFAULT_VEHTYPE,1401.699,1105.643,20.901
53,14,DEFAULT_VEHTYPE,991.299,818.476,11.769
53,15,DEFAULT_VEHTYPE,637.166,633.991,7.283
53,17,DEFAULT_VEHTYPE,1976.885,462.433,19.003
53,18,DEFAULT_VEHTYPE,940.703,437.262,0.001
53,19,DEFAULT_VEHTYPE,631.628,1134.676,0.001
53,2,DEFAULT_VEHTYPE,916.737,823.803,5.908
53,20,DEFAULT_VEHTYPE,1285.136,1077.339,13.904
53,21,DEFAULT_VEHTYPE,942.465,713.494,21.957
53,22,DEFAULT_VEHTYPE,1459.567,738.488,10.216
53,23,DEFAULT_VEHTYPE,902.113,825.309,3.253
53,25,DEFAULT_VEHTYPE,2267.432,447.859,18.980
53,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
53,27,DEFAULT_VEHTYPE,1341.561,988.979,8.236
53,28,DEFAULT_VEHTYPE,1185.163,574.631,7.776
53,3,DEFAULT_VEHTYPE,891.302,826.267,3.241
53,31,DEFAULT_VEHTYPE,1673.271,575.724,6.412
53,32,DEFAULT_VEHTYPE,1327.469,621.537,14.490
53,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
53,34,DEFAULT_VEHTYPE,1578.062,813.107,14.966
53,35,DEFAULT_VEHTYPE,517.926,387.013,0.001
53,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
53,37,DEFAULT_VEHTYPE,1398.315,923.531,16.220
53,38,DEFAULT_VEHTYPE,1220.640,1024.386,7.711
53,39,DEFAULT_VEHTYPE,602.635,1146.113,9.348
53,4,DEFAULT_VEHTYPE,1171.046,1190.398,23.400
53,40,DEFAULT_VEHTYPE,2077.397,515.413,4.981
53,41,DEFAULT_VEHTYPE,1836.236,764.194,15.926
53,43,DEFAULT_VEHTYPE,1570.547,476.330,3.304
53,45,DEFAULT_VEHTYPE,832.534,1087.436,11.912
53,46,DEFAULT_VEHTYPE,924.393,743.710,13.959
53,47,DEFAULT_VEHTYPE,1679.068,731.213,3.493
53,49,DEFAULT_VEHTYPE,1657.231,481.754,0.251
53,5,DEFAULT_VEHTYPE,411.340,371.620,18.465
53,50,DEFAULT_VEHTYPE,2154.398,936.817,6.749
53,51,DEFAULT_VEHTYPE,1031.524,878.043,3.584
53,52,DEFAULT_VEHTYPE,617.109,1231.787,1.749
53,6,DEFAULT_VEHTYPE,1582.991,476.333,7.844
53,7,DEFAULT_VEHTYPE,1177.204,985.778,12.307
53,8,DEFAULT_VEHTYPE,598.419,388.511,17.234
53,9,DEFAULT_VEHTYPE,946.040,823.571,4.795
54,0,DEFAULT_VEHTYPE,1477.582,1081.872,18.065
54,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
54,10,DEFAULT_VEHTYPE,937.452,823.380,5.460
54,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
54,12,DEFAULT_VEHTYPE,1424.354,1099.536,23.463
54,14,DEFAULT_VEHTYPE,998.484,817.403,7.269
54,15,DEFAULT_VEHTYPE,643.269,627.421,8.968
54,17,DEFAULT_VEHTYPE,1957.441,463.494,19.475
54,18,DEFAULT_VEHTYPE,940.702,437.262,0.000
54,19,DEFAULT_VEHTYPE,631.628,1134.676,0.000
54,2,DEFAULT_VEHTYPE,923.102,823.155,6.414
54,20,DEFAULT_VEHTYPE,1285.743,1092.919,15.593
54,21,DEFAULT_VEHTYPE,943.585,735.416,21.951
54,22,DEFAULT_VEHTYPE,1450.216,730.214,12.484
54,23,DEFAULT_VEHTYPE,906.740,824.899,4.648
54,25,DEFAULT_VEHTYPE,2247.898,448.494,19.546
54,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
54,27,DEFAULT_VEHTYPE,1348.596,980.866,10.736
54,28,DEFAULT_VEHTYPE,1178.165,568.614,9.227
54,3,DEFAULT_VEHTYPE,893.474,826.075,2.183
54,31,DEFAULT_VEHTYPE,1667.934,572.438,6.655
54,32,DEFAULT_VEHTYPE,1316.455,611.787,14.710
54,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
54,34,DEFAULT_VEHTYPE,1576.480,802.863,10.466
54,35,DEFAULT_VEHTYPE,517.926,387.013,0.000
54,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
54,37,DEFAULT_VEHTYPE,1408.344,911.965,15.310
54,38,DEFAULT_VEHTYPE,1213.572,1018.102,9.457
54,39,DEFAULT_VEHTYPE,601.817,1141.270,4.912
54,4,DEFAULT_VEHTYPE,1147.323,1197.117,24.652
54,40,DEFAULT_VEHTYPE,2079.835,511.201,5.346
54,41,DEFAULT_VEHTYPE,1820.635,764.944,15.620
54,43,DEFAULT_VEHTYPE,1570.195,476.330,0.351
54,45,DEFAULT_VEHTYPE,839.893,1078.752,11.383
54,46,DEFAULT_VEHTYPE,923.743,727.278,16.445
54,47,DEFAULT_VEHTYPE,1679.882,734.474,3.493
54,49,DEFAULT_VEHTYPE,1657.225,481.743,0.013
54,5,DEFAULT_VEHTYPE,429.747,373.093,18.465
54,50,DEFAULT_VEHTYPE,2153.768,928.389,8.452
54,51,DEFAULT_VEHTYPE,1027.626,881.995,5.676
54,52,DEFAULT_VEHTYPE,616.578,1228.641,3.191
54,54,DEFAULT_VEHTYPE,1310.294,1126.972,0.000
54,6,DEFAULT_VEHTYPE,1579.039,476.332,3.953
54,7,DEFAULT_VEHTYPE,1168.006,977.601,12.307
54,8,DEFAULT_VEHTYPE,617.321,390.538,19.010
54,9,DEFAULT_VEHTYPE,947.372,826.914,3.850
55,0,DEFAULT_VEHTYPE,1495.025,1077.169,18.065
55,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
55,10,DEFAULT_VEHTYPE,941.906,823.037,4.468
55,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
55,12,DEFAULT_VEHTYPE,1449.206,1092.836,25.739
55,14,DEFAULT_VEHTYPE,1004.606,816.368,6.211
55,15,DEFAULT_VEHTYPE,650.943,619.159,11.276
55,17,DEFAULT_VEHTYPE,1938.800,464.560,18.671
55,18,DEFAULT_VEHTYPE,940.702,437.262,0.000
55,19,DEFAULT_VEHTYPE,631.628,1134.676,0.000
55,2,DEFAULT_VEHTYPE,928.269,823.496,5.202
55,20,DEFAULT_VEHTYPE,1286.331,1107.979,15.067
55,21,DEFAULT_VEHTYPE,944.486,756.945,21.548
55,22,DEFAULT_VEHTYPE,1440.096,721.253,13.518
55,23,DEFAULT_VEHTYPE,913.575,824.157,6.893
55,25,DEFAULT_VEHTYPE,2228.788,448.814,19.111
55,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
55,27,DEFAULT_VEHTYPE,1356.155,972.153,11.535
55,28,DEFAULT_VEHTYPE,1170.091,561.672,10.644
55,3,DEFAULT_VEHTYPE,897.623,825.707,4.169
55,31,DEFAULT_VEHTYPE,1667.066,566.605,5.926
55,32,DEFAULT_VEHTYPE,1305.345,601.945,14.842
55,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
55,34,DEFAULT_VEHTYPE,1569.558,796.660,9.380
55,35,DEFAULT_VEHTYPE,517.926,387.013,0.000
55,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
55,37,DEFAULT_VEHTYPE,1418.369,900.407,15.297
55,38,DEFAULT_VEHTYPE,1205.328,1010.774,11.026
55,39,DEFAULT_VEHTYPE,601.741,1140.821,0.456
55,4,DEFAULT_VEHTYPE,1123.600,1203.834,24.652
55,40,DEFAULT_VEHTYPE,2078.947,506.182,5.106
55,41,DEFAULT_VEHTYPE,1804.572,765.717,16.082
55,43,DEFAULT_VEHTYPE,1570.096,476.330,0.100
55,45,DEFAULT_VEHTYPE,846.288,1069.147,11.587
55,46,DEFAULT_VEHTYPE,923.021,709.061,18.226
55,47,DEFAULT_VEHTYPE,1680.176,740.560,6.093
55,49,DEFAULT_VEHTYPE,1657.223,481.738,0.005
55,5,DEFAULT_VEHTYPE,448.153,374.566,18.465
55,50,DEFAULT_VEHTYPE,2153.000,918.116,10.301
55,51,DEFAULT_VEHTYPE,1022.436,887.259,7.558
55,52,DEFAULT_VEHTYPE,615.625,1223.002,5.719
55,53,DEFAULT_VEHTYPE,639.541,631.434,0.000
55,54,DEFAULT_VEHTYPE,1312.467,1126.387,2.250
55,55,DEFAULT_VEHTYPE,763.147,1128.393,0.000
55,6,DEFAULT_VEHTYPE,1577.796,476.332,1.243
55,7,DEFAULT_VEHTYPE,1158.807,969.425,12.307
55,8,DEFAULT_VEHTYPE,637.223,392.672,20.015
55,9,DEFAULT_VEHTYPE,947.513,832.177,5.264
56,0,DEFAULT_VEHTYPE,1512.467,1072.466,18.065
56,1,DEFAULT_VEHTYPE,928.081,839.521,0.000
56,10,DEFAULT_VEHTYPE,946.635,824.020,4.974
56,11,DEFAULT_VEHTYPE,942.557,1241.251,0.000
56,12,DEFAULT_VEHTYPE,1475.746,1085.680,27.488
56,14,DEFAULT_VEHTYPE,1008.792,812.951,5.786
56,15,DEFAULT_VEHTYPE,658.257,611.287,10.746
56,17,DEFAULT_VEHTYPE,1920.145,465.463,18.676
56,18,DEFAULT_VEHTYPE,940.702,437.262,0.000
56,19,DEFAULT_VEHTYPE,631.628,1134.676,0.000
56,2,DEFAULT_VEHTYPE,932.889,823.758,4.645
56,20,DEFAULT_VEHTYPE,1288.518,1118.222,10.567
56,21,DEFAULT_VEHTYPE,945.323,776.936,20.008
56,22,DEFAULT_VEHTYPE,1429.859,712.188,13.673
56,23,DEFAULT_VEHTYPE,918.711,823.582,5.182
56,25,DEFAULT_VEHTYPE,2209.679,449.615,19.125
56,26,DEFAULT_VEHTYPE,611.338,1132.475,0.000
56,27,DEFAULT_VEHTYPE,1363.668,963.489,11.468
56,28,DEFAULT_VEHTYPE,1162.126,554.820,10.504
56,3,DEFAULT_VEHTYPE,903.154,825.217,5.557
56,31,DEFAULT_VEHTYPE,1666.381,558.537,8.096
56,32,DEFAULT_VEHTYPE,1294.852,592.657,14.011
56,33,DEFAULT_VEHTYPE,933.228,436.696,0.000
56,34,DEFAULT_VEHTYPE,1559.052,792.334,11.445
56,35,DEFAULT_VEHTYPE,517.926,387.013,0.000
56,36,DEFAULT_VEHTYPE,624.131,1135.024,0.000
56,37,DEFAULT_VEHTYPE,1428.504,888.714,15.476
56,38,DEFAULT_VEHTYPE,1195.242,1001.807,13.497
56,39,DEFAULT_VEHTYPE,601.738,1140.804,0.016
56,4,DEFAULT_VEHTYPE,1099.708,1209.366,24.652
56,40,DEFAULT_VEHTYPE,2077.578,499.856,6.472
56,41,DEFAULT_VEHTYPE,1788.530,766.489,16.062
56,43,DEFAULT_VEHTYPE,1570.021,476.330,0.075
56,45,DEFAULT_VEHTYPE,849.491,1057.214,12.408
56,46,DEFAULT_VEHTYPE,922.215,688.656,20.421
56,47,DEFAULT_VEHTYPE,1680.595,749.243,8.693
56,49,DEFAULT_VEHTYPE,1657.221,481.735,0.003
